Tipo_Muerte,Zona,Subzona,Distrito,Circuito,Cod._Subcircu,Subcircuito,Codigo_Provincia,Codigo_Provincia_2,Codigo_Canton,Codigo_Canton_2,Coord_Y,Coord_X,Coord_Y_Rev,Coord_X_Rev,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Presunta_Motivacion,Presunta_Motivacion_Obs,Probable_Causa,Edad,Medida_Edad,Sexo,Genero,Etnia,Estado_Civil,Nacionalidad,Discapacidad,Profesion,Instruccion,Antecedentes,Anio_i,Mes_i,Hora,Rango_Edad,Mecanismo,Parroquia,Dia_Semana
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,9,GUAYAQUIL,901,-2.20474,-80.10461,"-2,20474","-80,10461",RURAL,LAGUNA - LAGO,PÚBLICO,2025-09-27,14:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,SIN_DATO,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,14,SIN_DATO,Arma de Fuego,PROGRESO,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAÍ,09D08C05S04,MONTE SINAÍ 4,GUAYAS,9,GUAYAQUIL,901,-2.0934,-79.98302,"-2,0934","-79,98302",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-27,16:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,BASICA,SI,2025,1,16,27-35,Arma de Fuego,MONTE SINAÍ,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.70501,-80.25862,"-2,70501","-80,25862",RURAL,VÍA PÚBLICA,PÚBLICO,2025-09-27,18:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,18,SIN_DATO,Arma de Fuego,POSORJA,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAÍSO LA FLOR,09D08C03S04,PARAÍSO LA FLOR 4,GUAYAS,9,GUAYAQUIL,901,-2.10023,-79.9645,"-2,10023","-79,9645",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-27,18:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,OTROS,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,18,27-35,Arma de Fuego,PARAÍSO LA FLOR,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S07,FLOR DE BASTIÓN 7,GUAYAS,9,GUAYAQUIL,901,-2.08692,-79.96348,"-2,08692","-79,96348",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-27,22:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,22,18-26,Arma de Fuego,FLOR DE BASTIÓN,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.27393,-79.87676,"-2,27393","-79,87676",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,03:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,MUJER,FEMENINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,3,12-17,Arma de Fuego,GUASMO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S02,CISNE 2,GUAYAS,9,GUAYAQUIL,901,-2.22237,-79.9303,"-2,22237","-79,9303",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,05:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,5,27-35,Arma de Fuego,CISNE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S01,NUEVO GUAYAQUIL 1,GUAYAS,9,GUAYAQUIL,901,-2.11977,-79.97451,"-2,11977","-79,97451",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,08:00:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,32,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,8,27-35,Arma Blanca,NUEVO GUAYAQUIL,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S03,CRISTO DEL CONSUELO 3,GUAYAS,9,GUAYAQUIL,901,-2.21844,-79.9137,"-2,21844","-79,9137",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,13:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,13,18-26,Arma de Fuego,CRISTO DEL CONSUELO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S03,CRISTO DEL CONSUELO 3,GUAYAS,9,GUAYAQUIL,901,-2.21844,-79.9137,"-2,21844","-79,9137",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,13:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,13,27-35,Arma de Fuego,CRISTO DEL CONSUELO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S01,FLORIDA 1,GUAYAS,9,GUAYAQUIL,901,-2.13304,-79.94061,"-2,13304","-79,94061",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,15:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,15,27-35,Arma de Fuego,FLORIDA,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S02,GUASMO 2,GUAYAS,9,GUAYAQUIL,901,-2.27367,-79.87862,"-2,27367","-79,87862",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,19:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,19,46-60,Arma de Fuego,GUASMO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLÓN DEL SUBURBIO,09D04C05S02,BATALLÓN DEL SUBURBIO 2,GUAYAS,9,GUAYAQUIL,901,-2.21729,-79.94458,"-2,21729","-79,94458",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,20:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,20,18-26,Arma de Fuego,BATALLÓN DEL SUBURBIO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S02,SUBURBIO 2,GUAYAS,9,GUAYAQUIL,901,-2.22948,-79.9453,"-2,22948","-79,9453",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-28,22:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,30,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,22,27-35,Arma de Fuego,SUBURBIO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.71524,-80.24258,"-2,71524","-80,24258",URBANO,MAR,PÚBLICO,2025-09-29,00:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,0,18-26,Arma de Fuego,POSORJA,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S02,ANTEPARA 2,GUAYAS,9,GUAYAQUIL,901,-2.21229,-79.91155,"-2,21229","-79,91155",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-29,00:10:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,40,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,0,36-45,Arma de Fuego,ANTEPARA,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SALINAS,09D04C03S04,SALINAS 4,GUAYAS,9,GUAYAQUIL,901,-2.19262,-79.92017,"-2,19262","-79,92017",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-29,00:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ARTESANO/OFICIO,SIN_DATO,SI,2025,1,0,46-60,Arma de Fuego,SALINAS,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR NORTE,09D07C03S01,BASTIÓN POPULAR NORTE 1,GUAYAS,9,GUAYAQUIL,901,-2.07936,-79.9275,"-2,07936","-79,9275",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-29,07:05:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,7,12-17,Arma de Fuego,BASTIÓN POPULAR NORTE,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLÓN DEL SUBURBIO,09D04C05S01,BATALLÓN DEL SUBURBIO 1,GUAYAS,9,GUAYAQUIL,901,-2.22413,-79.94698,"-2,22413","-79,94698",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-29,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ARTESANO/OFICIO,SIN_DATO,SI,2025,1,19,27-35,Arma de Fuego,BATALLÓN DEL SUBURBIO,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLÓN DEL SUBURBIO,09D04C05S01,BATALLÓN DEL SUBURBIO 1,GUAYAS,9,GUAYAQUIL,901,-2.22413,-79.94698,"-2,22413","-79,94698",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-29,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,19,27-35,Arma de Fuego,BATALLÓN DEL SUBURBIO,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUÍDEAS,09D07C05S03,ORQUÍDEAS 3,GUAYAS,9,GUAYAQUIL,901,-2.08694,-79.89572,"-2,08694","-79,89572",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-29,21:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AGENTE DE SEGURIDAD,SIN_DATO,SI,2025,1,21,46-60,Arma de Fuego,ORQUÍDEAS,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUÍDEAS,09D07C05S03,ORQUÍDEAS 3,GUAYAS,9,GUAYAQUIL,901,-2.08694,-79.89572,"-2,08694","-79,89572",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-29,21:15:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,12,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,21,12-17,Arma de Fuego,ORQUÍDEAS,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,MORRO,09D10C01S01,MORRO 1,GUAYAS,9,GUAYAQUIL,901,-2.63971,-80.33724,"-2,63971","-80,33724",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-30,06:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AYUDANTE/JORNALERO,SIN_DATO,SI,2025,1,6,27-35,Arma de Fuego,MORRO,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,SAUCES,09D05C02S05,SAUCES 5,GUAYAS,9,GUAYAQUIL,901,-2.12174,-79.89292,"-2,12174","-79,89292",URBANO,VÍA PÚBLICA,PÚBLICO,2025-09-30,19:30:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,19,36-45,Arma Blanca,SAUCES,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,9,GUAYAQUIL,901,-2.19499,-80.09998,"-2,19499","-80,09998",URBANO,RÍO,PÚBLICO,2025-10-01,00:00:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AYUDANTE/JORNALERO,SIN_DATO,SI,2025,1,0,36-45,Arma Blanca,PROGRESO,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S01,FLORIDA 1,GUAYAS,9,GUAYAQUIL,901,-2.13599,-79.93698,"-2,13599","-79,93698",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-01,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,16,SIN_DATO,Arma de Fuego,FLORIDA,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,CENTENARIO,09D01C05S05,CENTENARIO 5,GUAYAS,9,GUAYAQUIL,901,-2.2114,-79.89353,"-2,2114","-79,89353",URBANO,MECÁNICAS,PRIVADO,2025-10-01,17:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,BASICA,SI,2025,1,17,36-45,Arma de Fuego,CENTENARIO,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,ESTEROS,09D02C01S04,ESTEROS 4,GUAYAS,9,GUAYAQUIL,901,-2.24725,-79.91039,"-2,24725","-79,91039",URBANO,CASA/VILLA,PRIVADO,2025-10-01,23:15:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,23,27-35,Arma de Fuego,ESTEROS,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,9,GUAYAQUIL,901,-2.21939,-80.09309,"-2,21939","-80,09309",RURAL,LAGUNA - LAGO,PÚBLICO,2025-10-02,06:00:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,33,A,HOMBRE,MASCULINO,AFRO,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,6,27-35,Arma Blanca,PROGRESO,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.28137,-79.87817,"-2,28137","-79,87817",URBANO,RESTAURANTE,PRIVADO,2025-10-02,14:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO,SI,2025,1,14,27-35,Arma de Fuego,GUASMO,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VENEZUELA,09D03C05S03,VENEZUELA 3,GUAYAS,9,GUAYAQUIL,901,-2.20115,-79.90429,"-2,20115","-79,90429",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-02,21:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,21,36-45,Arma de Fuego,VENEZUELA,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S02,MUCHO LOTE 2,GUAYAS,9,GUAYAQUIL,901,-2.07713,-79.92024,"-2,07713","-79,92024",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-02,23:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,23,12-17,Arma de Fuego,MUCHO LOTE,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12057,-79.95309,"-2,12057","-79,95309",URBANO,CASA/VILLA,PRIVADO,2025-10-03,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,1,18-26,Arma de Fuego,NUEVA PROSPERINA,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12057,-79.95309,"-2,12057","-79,95309",URBANO,CASA/VILLA,PRIVADO,2025-10-03,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,1,12-17,Arma de Fuego,NUEVA PROSPERINA,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12057,-79.95309,"-2,12057","-79,95309",URBANO,CASA/VILLA,PRIVADO,2025-10-03,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,1,36-45,Arma de Fuego,NUEVA PROSPERINA,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,KENNEDY,09D05C06S02,KENNEDY 2,GUAYAS,9,GUAYAQUIL,901,-2.17799,-79.89222,"-2,17799","-79,89222",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-03,08:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ARTESANO/OFICIO,SIN_DATO,SI,2025,1,8,46-60,Arma de Fuego,KENNEDY,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,KENNEDY,09D05C06S01,KENNEDY 1,GUAYAS,9,GUAYAQUIL,901,-2.18628,-79.88981,"-2,18628","-79,88981",URBANO,HOTELES,PRIVADO,2025-10-03,15:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,15,18-26,Arma de Fuego,KENNEDY,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S05,JUAN MONTALVO 5,GUAYAS,9,GUAYAQUIL,901,-2.1195,-79.9182,"-2,1195","-79,9182",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-03,17:35:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,BASICA,SI,2025,1,17,27-35,Arma de Fuego,JUAN MONTALVO,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S04,CISNE 4,GUAYAS,9,GUAYAQUIL,901,-2.21724,-79.91992,"-2,21724","-79,91992",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-03,20:34:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,20,18-26,Arma de Fuego,CISNE,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S04,CISNE 4,GUAYAS,9,GUAYAQUIL,901,-2.21724,-79.91992,"-2,21724","-79,91992",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-03,20:34:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,20,18-26,Arma de Fuego,CISNE,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S01,FORTIN 1,GUAYAS,9,GUAYAQUIL,901,-2.11864,-79.94956,"-2,11864","-79,94956",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-03,22:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,22,SIN_DATO,Arma de Fuego,FORTIN,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VENEZUELA,09D03C05S01,VENEZUELA 1,GUAYAS,9,GUAYAQUIL,901,-2.21055,-79.90027,"-2,21055","-79,90027",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-03,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,23,SIN_DATO,Arma de Fuego,VENEZUELA,Friday
